x,y,label
1.950486950122207,0.9561286730547358,0
1.9757129580724246,1.342915008279669,0
2.0271244761894507,1.9463634236722962,0
1.5735859007805038,2.6140883199591056,0
1.981761934651452,1.619627228395097,0
1.8764093042835737,2.352770436941642,0
1.9077081100979612,2.2357552256198776,0
1.728030087050583,2.541605170268204,0
1.9993338751075043,2.3788729727905196,0
1.8115018618525247,1.4785988568255686,0
2.6007281425868154,1.7300552964262526,0
2.3669848861967067,1.7059282496304908,0
1.9808628764256673,2.1032135778875083,0
2.1000868856372232,2.703008177270959,0
1.9952247789499549,1.7296491806939798,0
2.0584062871953726,2.203418014631993,0
2.064568636135248,2.0487280078801215,0
2.100047753932241,1.9016651059782785,0
1.4920455316302768,3.2267700519307523,0
1.7218708633074244,2.1471131576220235,0
1.0863617705702264,2.2227370281717787,0
1.6787079874657245,2.438154757150165,0
2.1154744740556466,2.2462630420076737,0
2.218409435040837,1.8669919348429962,0
1.975037409027102,2.406718966965639,0
1.6053870975577667,2.114501717607736,0
1.528989200411536,2.074909597106771,0
1.8487435809469102,1.894813717413254,0
2.314155027408695,2.1304940449583754,0
2.422487166110959,1.6103623519187564,0
2.249359484363711,2.3532479809682156,0
1.7154897414732497,1.7672299538635592,0
2.169756684522061,1.3294599687693833,0
2.5671388622523597,1.6680356555796507,0
2.0712584272455246,2.0823497021279556,0
2.0774368102977943,1.5993942189541475,0
1.407111760348982,2.596980489183718,0
1.8200730002593546,1.9739572436117607,0
1.9083398830268843,1.7763957088533835,0
1.9888551878500624,2.371181382669633,0
2.88615624795275,2.2854565235859203,0
2.067759983255155,2.842256732064505,0
1.9260688315750571,1.9608164414190363,0
2.238020663161633,2.017989027005822,0
1.9430609591289034,1.9664577937606977,0
2.129607771264637,2.3905676454875895,0
1.8923829901461164,2.29424122219155,0
2.115522603429908,1.103150563697676,0
1.4795213417337763,1.4988081617567737,0
1.8921952088710452,2.4393160751989056,0
2.2975871873975704,2.4377908398809205,0
1.2039454133938023,1.8306869653628386,0
2.3510500537987635,2.0919364272298253,0
2.5042827934674765,2.5282794790671343,0
2.5809025375165726,2.000271867512407,0
1.9761168636729836,2.0056423128869176,0
1.7474438052898673,2.1878415011153494,0
1.9115058380359125,1.6239792806619218,0
2.520426986182505,1.2625642079796582,0
2.713780976566703,1.3622215485312097,0
2.0513243018710763,2.7172483268600693,0
1.649170548840478,2.314166891747349,0
1.724457038837755,1.6983534386265295,0
2.907258151262313,1.4936045603129346,0
1.7607782829455016,2.238534407516659,0
1.7574371605193493,2.6173153281897394,0
0.7399711326137492,2.7731390587448495,0
1.5997418181051435,1.4404189014662312,0
1.6240919741869202,2.493727574365264,0
1.692256550228592,0.9784065381648106,0
2.4166823859455455,1.7138571772639322,0
1.4991404036086755,1.80738119609122,0
3.0461009366433194,2.8313759750558547,0
1.4517862324023996,1.8713658509400077,0
2.3075361188300354,2.3666179491615664,0
3.0566633536593217,2.597645071065177,0
1.7429562110144798,2.447875807105913,0
1.4027452397645273,1.974917974801928,0
1.4675281091937147,2.2079754732805816,0
2.5658689124334115,2.1091938080233823,0
2.471835278365745,1.9351730266711038,0
3.0144415115909786,1.1593006607384742,0
2.3211216297605417,2.411382786989483,0
1.8391545307447184,2.389806481421121,0
2.106090802513887,2.2892738442314915,0
2.2213164709359923,1.5479902313369314,0
2.1594324240498968,2.0949685534307783,0
2.7783774262558643,1.3317858844850652,0
2.275028369912612,1.8950121399984736,0
1.922361833994057,2.225842771055466,0
1.8419163410224801,1.2006937651864322,0
2.1103097548796232,2.1615589591412383,0
1.6530947669429632,2.110058853727506,0
1.759693158758486,1.4055725497640807,0
2.739772381799639,2.336690341044386,0
2.1321077938121302,2.4537820690885495,0
2.926265557198626,1.6139719061577442,0
2.0245669449533916,2.1512350999247913,0
2.679399713514397,2.3580267586595,0
2.6707371447837445,2.1246672555954804,0
2.0792178427382413,1.970389347141702,0
2.6933849726035684,2.999096668861074,0
2.201160523210047,1.7786765727205287,0
2.505754348946902,1.5344807851610347,0
1.3993537541645134,1.6817534576216322,0
1.3624162640553137,1.973423388345628,0
2.494966917481486,1.828820778838145,0
1.372725500305118,2.4286185663322044,0
1.945625158524942,1.7390014934952416,0
1.7302557180794262,2.1456377660452444,0
2.71708902268459,1.5608502136976674,0
2.3761380279009328,1.7697343103670202,0
1.692778008521914,1.9256087140113023,0
2.074547766782557,1.2373249511639313,0
2.7074181729951525,1.7627766363493902,0
1.7868983138820094,2.4771436694293754,0
1.5028272316235751,1.959806155882998,0
2.505329541276739,1.882758186262884,0
1.8579548861086064,1.887955057699226,0
2.3453372171997806,1.0279975643555566,0
1.8025261524056977,1.4848562924452593,0
1.3591154219317534,1.8145711785766623,0
1.7735987682910328,2.062971850979901,0
2.1173490262234385,1.5559283594196303,0
2.3546941867347835,1.5189043125541062,0
0.7541582058823755,2.9996795702472494,0
2.28162281533334,1.731141899098894,0
2.900251087141392,1.7988351246272396,0
2.223373788556579,2.6862516097138527,0
2.0443584243637996,2.273581955782327,0
1.5466408703805017,1.0032578220971646,0
2.0931383314999534,2.6485859745435256,0
0.9366339337208978,2.533044143494386,0
2.0259860082296752,2.227469642533199,0
2.199795832050173,1.8269872266767382,0
1.3338937626750027,1.4435989170654686,0
2.927246409756543,1.3269658141626122,0
2.2152574385681194,2.1628407917026924,0
1.785938548055614,2.3573628833060014,0
1.9319852355737666,1.6265215247440232,0
1.8486442783499504,1.5726798314057677,0
1.757668777679218,1.9055076056840954,0
2.270254749824141,2.346708735988003,0
1.468333842468894,2.0458428586240207,0
1.7275761134503835,0.9294740809718325,0
2.455870044318672,1.7387980098388454,0
2.0839280790595054,2.05721724281629,0
1.8727705547414835,3.07743657540693,0
2.0756960528314203,3.2051038744683567,0
1.5992027384744447,2.5880370479534665,0
2.7542258504098434,1.6365340245230828,0
2.200205795788481,2.496401123882083,0
1.6528908002577318,2.015029699809836,0
2.290912873268168,1.7760856322374048,0
1.1935814080098144,1.6115834942951937,0
2.7596692894247217,2.6239873236054048,0
2.4188000669912646,2.023142877493863,0
1.4071839830544384,3.5329453533490986,0
1.7718741991588551,2.0507568212259932,0
2.4073570162646676,3.0797826922529152,0
1.7280341858619195,2.4541088747897337,0
2.4345657001301193,2.5758857660014423,0
2.4738368324964255,2.2280441110737215,0
1.638504145695339,1.6285130783542878,0
2.3781237573654797,2.6618492081062706,0
2.485580785278584,2.4775817273644867,0
2.320634458210859,2.202536844886884,0
2.578117360131337,1.5581786432549996,0
2.0672951322464326,2.226573495582914,0
0.9537775906424102,1.434942951887011,0
1.3543175349628536,2.528314872982865,0
1.9500365487585678,2.5243267260162794,0
2.453847564530737,2.300520219830678,0
2.5316709896996166,1.7203273422161494,0
2.3708013707870026,1.5110827192619838,0
1.8337157785652434,2.9231154686962473,0
2.3399865236362447,2.1256720550806167,0
2.441359009774283,1.710004989432396,0
3.071640068096446,3.32720985032731,0
1.8639555629799842,1.8734696978736198,0
1.819901520426606,2.441209686632959,0
1.9547257051676727,1.7915912990398866,0
1.9754035277181958,1.7268055154548838,0
2.5358187326141195,1.7549719385965685,0
1.8740660970151413,2.3404339677830652,0
1.1996782650619728,1.6784285032294188,0
2.6833970115056682,2.3017293154369947,0
2.7449489750437883,3.0036674658877764,0
1.6396183308550885,2.445429673537605,0
2.014541547433288,2.4351420035147604,0
2.949931951046674,1.489209395783046,0
1.6325637236149015,2.0694616637176617,0
1.6130676108705226,1.3327494196791019,0
1.111263656145678,2.0659397341991457,0
2.6531957119981184,2.0669392861613454,0
1.495618466323552,2.562438936649373,0
2.1580019629490037,2.671487294303488,0
2.1047075646682987,2.2132320162902546,0
1.2659197650851217,1.4131481742594096,0
2.3081164455048575,1.380578721227211,0
2.538165935954101,2.0563302664306717,0
2.1236596012293227,2.0147867402539625,0
2.896913147728203,2.0632035313635546,0
2.7824335879700324,1.5109943097209024,0
2.183577114370848,1.8884812942104545,0
2.1249805289918178,2.144390750765109,0
1.6501398565770868,0.7852356375249756,0
2.6716638850974688,1.9892184771518908,0
1.7253234601296648,2.0700767893382537,0
2.661020810726023,2.7178764132935633,0
2.595510149552619,3.043617318814672,0
2.280201863576633,2.3795022532275976,0
2.8696234547252857,1.7826437703879976,0
2.154089937257561,0.8913475487794633,0
1.7576897899212762,1.5905411578973354,0
1.7971291122386208,2.005860898551646,0
1.4665208148218898,0.9118168122033363,0
1.6738958047863484,1.1461862565522956,0
3.0619761569153416,2.093390098129392,0
2.2106489694367815,2.223389594581518,0
2.3861884333525465,1.56901654487342,0
1.7865582386864274,1.4969008392569383,0
1.8593259777555078,1.9591059361846186,0
0.8410532671127424,1.6159297666210708,0
2.2792954758905815,2.7335860837599295,0
1.4532645769809678,2.731937323644482,0
1.7242647900128691,1.6615156107673654,0
1.9537584889666137,1.540318862754871,0
1.8963673691110878,2.3825410024349867,0
1.6454379318222103,1.719997245211932,0
1.8693515205379225,1.5156988618395637,0
1.925412479838669,1.593483333226903,0
1.610601307251189,2.0120329658343454,0
1.9362377576753753,1.9937684888186606,0
2.541065484243401,2.7637505013300965,0
1.8308093776979821,2.343090130357431,0
1.944019034242693,1.65321268459898,0
1.097387018440279,2.1092669956769208,0
2.1250730068526815,1.8598365427262358,0
2.2988217743957486,1.2030760437416794,0
1.377595541691362,1.66468129721275,0
1.8224266374861953,1.9210489955780792,0
2.2198902249108854,2.3018238644638798,0
2.3176093474675543,1.8171636521059376,0
2.593909351634707,1.989103541317237,0
2.1345450203862883,2.388974189699538,0
2.6715079746374197,2.1739371188884005,0
1.4557526329226596,2.20700097586162,0
2.4181677832796877,1.9397298401104062,0
1.4895827988652202,1.084670536784161,0
2.0902618345754593,2.2029754380168343,0
2.06084830189093,2.2807614193991927,0
2.885982277992663,1.6841577468131983,0
2.2703379311066807,2.5794934333189694,0
2.6831178127179816,2.098827315348321,0
1.6454000140580334,1.771898591187607,0
1.6713432854759753,1.7148455447505828,0
1.8953231739178071,1.5011468943572674,0
2.281419608864789,2.1117041240581083,0
2.401864132756265,2.209185635114561,0
1.2239470855362549,1.445645243972146,0
2.0504607735203453,1.689757673778058,0
1.2570015484053596,2.812811341479387,0
2.1004703188090725,2.016749973355297,0
1.469126298401671,1.699338397172086,0
2.7835585534432985,2.0204026082178754,0
2.1498248014090824,1.697883871254039,0
1.516584325301684,2.1203476088982796,0
2.755491564266351,2.7718242320608075,0
1.9531265160897882,2.1852918529257943,0
1.621007118514664,1.8364418620116794,0
2.1450738457656384,2.6049503238527714,0
1.547462269646732,1.5846727285209816,0
1.900308333442477,1.2811942238224554,0
1.6148955098271371,1.806312914432791,0
2.8455226959692164,1.1560621403952305,0
2.123041901618931,1.4471915691709927,0
2.3132364778928975,2.083708442380704,0
1.8427816836816424,1.450107033018654,0
1.4855537710103675,1.873060080028695,0
2.4807682722000894,2.01194713856773,0
2.2862126102580684,1.126391392307153,0
1.7497571860912933,1.4897443781808777,0
1.9398680653227833,2.2177643303620522,0
1.6007677822201682,2.654057616561827,0
1.7813109559302263,2.332087296587476,0
2.2969392450368415,2.6895173313171625,0
1.8263619423219515,2.4029341987179595,0
2.859320303952944,1.3185847306658967,0
2.423650896343449,2.911560177607787,0
2.8473058787116243,1.7522869561693486,0
2.0344251384765837,2.3932699633247037,0
1.9715787522580894,2.226973531967725,0
2.0112845045600207,2.7870760121923133,0
3.141259778901773,1.6803898904835053,0
2.0905800392768428,1.2255918880112713,0
1.3538283958487707,2.5281228461693352,0
2.117349690838955,1.540475186266633,0
1.7447430427800734,1.7706309986547808,0
2.6036393060885232,2.489516827863711,0
1.6325852329015629,2.9973155244198333,0
2.2053864040871556,2.353060798968812,0
1.9689352593965268,1.9587832157410647,0
1.3071901388684501,2.4588104525454315,0
1.7310501619834278,2.6038769363914924,0
1.7986786318110715,1.946822684951871,0
2.486656904257473,4.695224793721406,1
3.9400209131766557,4.063339202846163,1
2.7088353310291273,3.6579475425706525,1
3.2733305347972683,4.136360013959224,1
3.251615865501753,3.9161396005009577,1
2.5719244073663785,3.9680147158684425,1
2.522500084154288,3.296024568336213,1
2.808793353197421,5.171204016051098,1
3.019713942255589,3.3763386481534567,1
2.599291854430632,3.795284065907968,1
2.9062895168746863,3.522599172832938,1
2.7242179441111998,4.134037029828675,1
3.497985400009236,3.433085329809758,1
3.1786828657828323,4.011413427305076,1
4.1351752522292236,3.455393973575841,1
2.4569402071325923,3.5702423441382325,1
3.042240263256068,4.943846209530256,1
3.4780038739689076,4.110161703617665,1
2.9844707408946256,3.401560395403566,1
2.018245909730974,4.05859620968961,1
2.3577853799347506,3.929358086291867,1
2.5272488632978507,4.501976100076772,1
2.5795349594493175,3.805460915425106,1
3.6515466211646337,3.6644160977821163,1
3.2096512165291062,3.431856189461608,1
3.3612799029915763,4.232121814719793,1
3.3284819386492317,4.723883404211243,1
3.7445945138327508,4.716520521981257,1
2.7043142360793415,4.2935523738113925,1
3.479085875093967,3.588887887830392,1
2.5302842691979217,4.485066832862717,1
4.228237235107928,3.2304835909862977,1
2.791598148695513,3.742308518676624,1
2.2080999367656373,3.303508785113065,1
2.602789457216426,3.888047876559346,1
2.411164338009546,4.110416203064441,1
2.9065056728863206,3.2253163015312594,1
2.9542298791877757,3.568181655919115,1
2.590512482198229,4.090229228900595,1
2.150833539077632,3.9273562718286623,1
2.876288434270489,3.5287016944309784,1
2.826406597501794,4.502131029470376,1
3.4860694788341355,3.8460124069659614,1
2.868491222012733,3.521120609758062,1
3.3173039313466264,3.1326414010292023,1
3.163892069708548,3.3775721982937266,1
3.3200041196126393,3.7972957055380623,1
3.123401134509953,4.773965088017165,1
2.7989288501966945,4.848318279848433,1
2.3616940350462032,2.908305400425696,1
3.0154611106673648,4.400331591846181,1
2.501732627100953,4.117405702905704,1
3.8088723316370925,3.9052674226449557,1
2.9839581257106107,4.75967726993846,1
3.6893674476712612,3.9957210176013183,1
2.8505524569531264,3.853093315616447,1
2.9542470648754766,4.00908255479471,1
2.624681248276659,3.8036175173385613,1
3.6222625028659214,4.043040616702407,1
3.0785219885754,4.031944916172855,1
3.1545123455221282,3.327279783002094,1
1.9418682813696193,3.4753733113148484,1
2.6912120451739883,4.122025890637541,1
2.7110366072713497,3.329587243774168,1
2.457824087550977,3.585150204741684,1
2.582979927961772,4.563886117499495,1
2.7526420390392303,3.8129534639308105,1
2.9763981423035593,3.414415906844085,1
3.3414989724571966,4.1407442824844285,1
3.0798335876374106,4.9272543502231025,1
3.8161645336666767,4.845906358089707,1
3.7557509874927204,3.992633019418274,1
4.120208584198467,4.746250641443865,1
2.982779225202444,4.287368937986723,1
2.7869151217583568,3.8705710518057264,1
2.700006681940006,4.044388688757889,1
2.9292272241720836,2.8958617652377923,1
2.525891243968924,4.203947767030374,1
3.1817938507538046,3.717632123439431,1
2.955961741270461,4.8410161802951,1
2.0156794673197167,3.3763560890572553,1
2.7384190821075536,3.9151748707308682,1
2.837393184492673,4.579462964310377,1
2.9371609193804216,4.5116309216472565,1
4.254826015443142,3.205499114677479,1
3.5907953459519426,3.8263468731303902,1
3.2407255825625554,3.882201434646583,1
3.0413853479991753,4.964433205794929,1
1.857665997552482,3.234366042258366,1
3.294912514285448,3.236857727515373,1
3.5567181431904142,3.9116839976911173,1
3.3944307245272083,3.967578938283046,1
2.517338184610775,4.669765924423814,1
2.907064122166591,4.333625116364701,1
3.2046853836655895,4.287954859755955,1
2.541180269079918,3.6150355915944123,1
2.923655862564526,4.160668532252873,1
3.5668036811647843,3.994974932871566,1
2.780818082050726,3.8678151111502763,1
3.1253356898606612,4.37089506231091,1
2.8070780837856475,4.3846395227134005,1
3.5692629219286593,3.9983386164074197,1
3.6552283680420325,3.4034145720749622,1
3.2434998583414494,4.494034695045079,1
2.4441252608448183,4.637495339530872,1
3.0140349554876007,4.854132182597215,1
1.8078086184936795,4.191370029363869,1
2.7903137614161206,4.741819495677676,1
1.9542140481601402,4.625844822822086,1
3.2624047021790856,3.81834072179262,1
3.168912552717219,4.082779636356629,1
2.639276313247854,4.706686328440183,1
2.4079296392526057,3.9920791636318316,1
2.6566658978968203,3.6974894050506686,1
3.6489911335693574,3.7010936291941046,1
2.928460461244128,3.635524330289144,1
3.193517994355524,4.105329547944807,1
2.559063171787386,3.2807160184503332,1
2.4621323873214624,4.012301328518757,1
2.8722018664168703,5.073897124536936,1
3.2024860422974357,3.957098432358869,1
3.6471291259822056,4.618472466778424,1
3.2480303682550744,5.377659920370086,1
2.9982054270828797,4.1599147774076215,1
2.7457245548501508,3.028605091492393,1
2.612155637246727,4.367441948354335,1
1.9169976314130774,3.793239736280485,1
3.2412263716429277,4.116000299208932,1
3.6509645622880305,4.027959968383339,1
3.078954890576417,4.682416353896387,1
2.4908411801722488,5.1520899709173,1
2.916625162026785,4.386744898957872,1
2.836260128721455,4.056697029973415,1
2.6882355420703004,4.095929070274194,1
4.2192947342729346,4.308034775241357,1
1.9528322476110997,4.444863510454946,1
2.644579185050249,4.197238735240303,1
2.6057718526747435,3.809610897134148,1
3.5386656465526776,3.533616847364815,1
3.666177030614166,3.9234385633861386,1
3.3838414832429264,4.272096098050609,1
2.1310548330566137,4.453178323492861,1
3.3466132812400593,3.503078604474175,1
3.0840068088222674,4.938642976294547,1
3.052619856323288,3.8679255194341384,1
2.1917573763630833,3.892909683594214,1
3.389401974059064,4.038733905666098,1
2.6637263998960847,3.8402220260869595,1
2.8108477599109962,4.399980569881735,1
3.366942282776427,3.3599946581951667,1
2.9086082393240544,3.277570201211518,1
3.1230540233583524,4.104708864495397,1
2.7763652635572758,2.9162548830125163,1
3.0909224864585823,3.585796953635056,1
2.3433544164092934,4.390257852706284,1
2.8157311909946907,4.0162653404088084,1
3.6106862190095512,4.368143873773054,1
2.147441136714551,4.943431914541973,1
2.9093736352752457,3.5644731326325045,1
2.918069849809874,4.2956023082327786,1
3.132946346371334,3.5122443280580065,1
2.7685713725000647,4.813324035535865,1
2.9478184760453803,4.59489255600331,1
3.434185662170623,3.6945945383072902,1
3.3204610209187075,3.6390066010445548,1
3.137644551833327,3.920393581793057,1
3.2295415929933506,4.322473063632865,1
2.4649593538720778,4.019267046022382,1
2.187041272195727,3.9010011459166574,1
3.029792715255506,2.7837741652124794,1
2.8076973077177607,3.116693815292801,1
3.084979520552363,4.4633925989014935,1
3.2821841040188584,4.593210603325189,1
2.2396980275834233,4.333685690890498,1
3.0798659171516514,3.979234900674705,1
3.598071667603454,3.8544190578418256,1
3.61605692662096,4.160945048922243,1
2.589978944865103,3.626946074714718,1
2.776743463225224,3.98400626978485,1
2.6752494082400116,3.75742502626251,1
2.6639684792227833,4.243677406880523,1
2.961475653653107,3.453719438316852,1
2.964977397890606,3.4418727121307513,1
3.3184905723678986,3.7666101712336837,1
3.555610042634881,3.240461124228513,1
3.1821459325567427,4.7517526106892625,1
3.108286256997623,4.119475079991456,1
2.5566144179279844,4.436890913345597,1
3.4915233093219444,2.9101923370789446,1
3.6768835064427545,3.673295898772991,1
1.9738361551402384,3.1493171455959317,1
2.356688237274409,3.3743187101355594,1
3.1447018241125306,4.977283731064843,1
2.208438714819503,3.9426174772863267,1
3.8025356130470547,3.765493518715642,1
3.265454875789895,4.145935732237416,1
2.9559864351638745,3.8523309897712035,1
3.293884134930406,3.7604119995928325,1
2.594333119893231,4.169566425159555,1
3.0943846904247896,3.564597636028985,1
2.925422555890051,4.440355876072776,1
1.7153878726578469,4.445361419636391,1
3.493933852247122,3.769318028190298,1
3.415360413913958,3.3676013783230383,1
2.865016189209927,3.7899543406168195,1
2.9210515323497894,4.148897319955346,1
2.566687995498671,4.000820992581225,1
3.289326985977733,4.175528553091579,1
2.8857553481423768,3.2650910317302744,1
3.0935835680727544,3.769623865057393,1
2.7287661864570802,3.2997877789687227,1
3.300612118788371,3.4767160563781956,1
3.827812296489197,4.025049588356727,1
2.6328969301871252,3.973179561241372,1
2.7573908688796966,3.5914373662884755,1
3.5623355860712795,5.0855424143632995,1
3.288225357374698,3.800202258356837,1
3.825392250565422,4.084646235971778,1
2.6151683818877967,4.267518868760411,1
2.9867909681929388,3.600428746225504,1
3.398003324714215,3.780122703098914,1
3.4713233947809674,3.0953833302182803,1
2.9774022725744804,4.131307086393002,1
2.8812344148681106,3.8480015654128654,1
2.712509719025157,3.2765225850142237,1
2.9777188041007636,3.669712500410265,1
2.7757047996767525,3.5032230053295748,1
